#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EPG5	PLEKHM1	9606.ENSP00000282041	9606.ENSP00000389913	0	0	0	0	0.059	0	0	0.501	0.510
EPG5	GABARAP	9606.ENSP00000282041	9606.ENSP00000306866	0	0	0	0	0	0	0	0.534	0.534
EPG5	WDR45	9606.ENSP00000282041	9606.ENSP00000348848	0	0	0	0	0	0	0	0.682	0.682
EPM2A	STUB1	9606.ENSP00000356489	9606.ENSP00000219548	0	0	0	0	0.055	0.379	0	0.268	0.533
EPM2A	PRKAB2	9606.ENSP00000356489	9606.ENSP00000254101	0	0	0	0	0	0.827	0	0.137	0.844
EPM2A	GSK3B	9606.ENSP00000356489	9606.ENSP00000324806	0	0	0	0	0.062	0.472	0	0.417	0.686
EPM2A	NHLRC1	9606.ENSP00000356489	9606.ENSP00000345464	0	0	0	0	0.061	0.379	0.900	0.963	0.997
EPM2A	PRKAA1	9606.ENSP00000356489	9606.ENSP00000346148	0	0	0	0	0.051	0.470	0	0.057	0.484
EPM2A	PRKAA2	9606.ENSP00000356489	9606.ENSP00000360290	0	0	0	0	0.051	0.397	0	0.057	0.414
EPM2A	MCL1	9606.ENSP00000356489	9606.ENSP00000358022	0	0	0	0	0	0.076	0	0.400	0.421
ERN1	XBP1	9606.ENSP00000401445	9606.ENSP00000216037	0	0	0	0	0	0	0.800	0.928	0.985
ERN1	TRIB3	9606.ENSP00000401445	9606.ENSP00000217233	0	0	0	0	0.061	0.135	0	0.335	0.412
ERN1	STUB1	9606.ENSP00000401445	9606.ENSP00000219548	0	0	0	0	0	0.321	0	0.196	0.431
ERN1	GAPDH	9606.ENSP00000401445	9606.ENSP00000229239	0	0.008	0	0	0	0.084	0	0.452	0.476
ERN1	MFN2	9606.ENSP00000401445	9606.ENSP00000235329	0	0	0	0	0	0.064	0	0.390	0.404
ERN1	TP53	9606.ENSP00000401445	9606.ENSP00000269305	0	0	0	0	0	0.384	0	0.328	0.569
ERN1	ITPR1	9606.ENSP00000401445	9606.ENSP00000306253	0	0	0	0	0.062	0.050	0	0.399	0.418
ERN1	PSEN1	9606.ENSP00000401445	9606.ENSP00000326366	0	0	0	0	0	0.407	0.800	0.265	0.905
ERN1	HSP90AA1	9606.ENSP00000401445	9606.ENSP00000335153	0	0	0	0	0	0.473	0	0.396	0.668
ERN1	MTOR	9606.ENSP00000401445	9606.ENSP00000354558	0	0	0	0	0.082	0.124	0	0.394	0.470
EVA1A	TMEM59	9606.ENSP00000233712	9606.ENSP00000234831	0	0	0	0	0	0	0	0.435	0.435
EVA1A	QSOX1	9606.ENSP00000233712	9606.ENSP00000356574	0	0	0	0	0.069	0	0.900	0	0.902
EXOC4	TBC1D17	9606.ENSP00000253861	9606.ENSP00000221543	0	0	0	0	0.063	0	0	0.509	0.520
EXOC4	VAMP8	9606.ENSP00000253861	9606.ENSP00000263864	0	0	0	0	0.049	0.112	0	0.371	0.423
EXOC4	EXOC8	9606.ENSP00000253861	9606.ENSP00000355605	0	0	0	0	0.128	0.990	0.900	0.946	0.999
EXOC8	PIK3C3	9606.ENSP00000355605	9606.ENSP00000262039	0	0	0	0	0.150	0.220	0	0.429	0.588
EXOC8	KIAA0226	9606.ENSP00000355605	9606.ENSP00000296343	0	0	0	0	0.086	0.220	0	0.245	0.414
EXOC8	TBK1	9606.ENSP00000355605	9606.ENSP00000329967	0	0	0	0	0	0	0	0.627	0.627
EXOC8	PIP4K2C	9606.ENSP00000355605	9606.ENSP00000347032	0	0	0	0	0.062	0.054	0	0.456	0.475
EXOC8	USP33	9606.ENSP00000355605	9606.ENSP00000359829	0	0	0	0	0.063	0	0	0.648	0.656
FAM134B	GABARAPL1	9606.ENSP00000304642	9606.ENSP00000266458	0	0	0	0	0.061	0.319	0	0.315	0.524
FAM134B	MAP1LC3B	9606.ENSP00000304642	9606.ENSP00000268607	0	0	0	0	0.063	0.374	0	0.490	0.675
FAM134B	MAP1LC3A	9606.ENSP00000304642	9606.ENSP00000363970	0	0	0	0	0.063	0.319	0	0.144	0.407
FAM134B	NBR1	9606.ENSP00000304642	9606.ENSP00000411250	0	0	0	0	0	0	0	0.409	0.409
FAM134B	MAP1LC3B2	9606.ENSP00000304642	9606.ENSP00000450524	0	0	0	0	0.063	0.520	0	0.092	0.556
FAM134B	GABARAP	9606.ENSP00000304642	9606.ENSP00000306866	0	0	0	0	0	0.319	0	0.414	0.584
FLCN	IL4	9606.ENSP00000285071	9606.ENSP00000231449	0	0	0	0	0	0.262	0	0.315	0.472
FLCN	NPRL2	9606.ENSP00000285071	9606.ENSP00000232501	0	0	0	0	0	0.054	0	0.795	0.798
FLCN	SESN2	9606.ENSP00000285071	9606.ENSP00000253063	0	0	0	0	0	0	0	0.712	0.712
FLCN	LAMTOR5	9606.ENSP00000285071	9606.ENSP00000256644	0	0	0	0	0	0	0	0.421	0.420
FLCN	RHEB	9606.ENSP00000285071	9606.ENSP00000262187	0	0	0	0	0	0.111	0	0.680	0.703
FLCN	RRAGB	9606.ENSP00000285071	9606.ENSP00000262850	0	0	0	0	0	0.264	0	0.794	0.842
FLCN	MAP1LC3B	9606.ENSP00000285071	9606.ENSP00000268607	0	0	0	0	0.050	0.361	0	0.163	0.447
FLCN	PRKAA2	9606.ENSP00000285071	9606.ENSP00000360290	0	0	0	0	0	0.194	0	0.293	0.406
FLCN	SH3BP4	9606.ENSP00000285071	9606.ENSP00000386862	0	0	0	0	0	0	0	0.436	0.436
FLCN	HIF1A	9606.ENSP00000285071	9606.ENSP00000437955	0	0	0	0	0	0.413	0	0.146	0.477
FLCN	GABARAP	9606.ENSP00000285071	9606.ENSP00000306866	0	0	0	0	0	0.361	0	0.234	0.490
FLCN	VPS39	9606.ENSP00000285071	9606.ENSP00000335193	0	0	0	0	0	0	0	0.517	0.517
FLCN	LAMTOR4	9606.ENSP00000285071	9606.ENSP00000343118	0	0	0	0	0	0	0	0.519	0.519
FLCN	TSC1	9606.ENSP00000285071	9606.ENSP00000298552	0	0	0	0	0.061	0	0	0.520	0.530
FLCN	ULK1	9606.ENSP00000285071	9606.ENSP00000324560	0	0	0	0	0.055	0.361	0	0.338	0.565
FLCN	PRKAA1	9606.ENSP00000285071	9606.ENSP00000346148	0	0	0	0	0	0.266	0	0.672	0.749
FLCN	STK11	9606.ENSP00000285071	9606.ENSP00000324856	0	0	0	0	0.062	0.149	0	0.715	0.753
FLCN	MTOR	9606.ENSP00000285071	9606.ENSP00000354558	0	0	0	0	0.061	0.051	0	0.785	0.792
FLCN	SMCR8	9606.ENSP00000285071	9606.ENSP00000385025	0	0	0	0	0	0	0	0.801	0.801
FLCN	RRAGD	9606.ENSP00000285071	9606.ENSP00000358423	0	0	0	0	0.061	0.262	0.800	0.798	0.968
FLCN	RRAGC	9606.ENSP00000285071	9606.ENSP00000362092	0	0	0	0	0.063	0.262	0.800	0.835	0.974
FOXO1	SIRT1	9606.ENSP00000368880	9606.ENSP00000212015	0	0	0	0	0	0.524	0.900	0.912	0.995
FOXO1	XBP1	9606.ENSP00000368880	9606.ENSP00000216037	0	0	0	0	0	0	0	0.655	0.656
FOXO1	HMOX1	9606.ENSP00000368880	9606.ENSP00000216117	0	0	0	0	0	0	0	0.609	0.609
FOXO1	TRIB3	9606.ENSP00000368880	9606.ENSP00000217233	0	0	0	0	0.061	0.112	0	0.538	0.582
FOXO1	STUB1	9606.ENSP00000368880	9606.ENSP00000219548	0	0	0	0	0	0.393	0	0.287	0.549
FOXO1	NAMPT	9606.ENSP00000368880	9606.ENSP00000222553	0	0	0	0	0	0	0	0.501	0.501
FOXO1	GAPDH	9606.ENSP00000368880	9606.ENSP00000229239	0	0	0	0	0	0	0	0.586	0.586
FOXO1	IL4	9606.ENSP00000368880	9606.ENSP00000231449	0	0	0	0	0	0	0	0.593	0.593
FOXO1	SIRT2	9606.ENSP00000368880	9606.ENSP00000249396	0	0	0	0	0.062	0.472	0	0.819	0.902
FOXO1	PRKAB2	9606.ENSP00000368880	9606.ENSP00000254101	0	0	0	0	0	0	0.600	0	0.600
FOXO1	PIK3C3	9606.ENSP00000368880	9606.ENSP00000262039	0	0	0	0	0	0.142	0	0.344	0.413
FOXO1	RHEB	9606.ENSP00000368880	9606.ENSP00000262187	0	0	0	0	0	0.073	0	0.496	0.513
FOXO1	PIK3CA	9606.ENSP00000368880	9606.ENSP00000263967	0	0	0	0	0.051	0.142	0	0.440	0.504
FOXO1	STAT3	9606.ENSP00000368880	9606.ENSP00000264657	0	0	0	0	0	0.056	0.900	0.643	0.963
FOXO1	GABARAPL1	9606.ENSP00000368880	9606.ENSP00000266458	0	0	0	0	0	0	0	0.443	0.443
FOXO1	MAP1LC3B	9606.ENSP00000368880	9606.ENSP00000268607	0	0	0	0	0	0	0	0.417	0.417
FOXO1	TP53	9606.ENSP00000368880	9606.ENSP00000269305	0	0	0	0	0.063	0	0	0.674	0.681
FOXO1	PRKAG2	9606.ENSP00000368880	9606.ENSP00000287878	0	0	0	0	0	0	0.600	0.044	0.601
FOXO1	PIK3CB	9606.ENSP00000368880	9606.ENSP00000289153	0	0	0	0	0.051	0.142	0	0.410	0.478
FOXO1	TSC1	9606.ENSP00000368880	9606.ENSP00000298552	0	0	0	0	0.062	0.157	0	0.394	0.479
FOXO1	LRRK2	9606.ENSP00000368880	9606.ENSP00000298910	0	0	0	0	0	0.185	0	0.464	0.544
FOXO1	PRKACA	9606.ENSP00000368880	9606.ENSP00000309591	0	0	0	0	0	0.826	0.800	0.042	0.963
FOXO1	LEP	9606.ENSP00000368880	9606.ENSP00000312652	0	0	0	0	0	0	0	0.731	0.731
FOXO1	GSK3B	9606.ENSP00000368880	9606.ENSP00000324806	0	0	0	0	0	0.542	0	0.659	0.837
FOXO1	STK11	9606.ENSP00000368880	9606.ENSP00000324856	0	0	0	0	0.061	0.112	0.800	0.481	0.901
FOXO1	LEPR	9606.ENSP00000368880	9606.ENSP00000330393	0	0	0	0	0	0	0	0.462	0.462
FOXO1	HSP90AA1	9606.ENSP00000368880	9606.ENSP00000335153	0	0	0	0	0	0.264	0	0.345	0.497
FOXO1	PTK2	9606.ENSP00000368880	9606.ENSP00000341189	0	0	0	0	0	0	0	0.509	0.509
FOXO1	PRKAA1	9606.ENSP00000368880	9606.ENSP00000346148	0	0	0	0	0.062	0.112	0.600	0.294	0.733
FOXO1	MTOR	9606.ENSP00000368880	9606.ENSP00000354558	0	0	0	0	0.061	0.157	0	0.677	0.722
FOXO1	MCL1	9606.ENSP00000368880	9606.ENSP00000358022	0	0	0	0	0	0	0	0.400	0.400
FOXO1	PRKAA2	9606.ENSP00000368880	9606.ENSP00000360290	0	0	0	0	0.062	0.112	0.600	0.073	0.650
FOXO1	SRC	9606.ENSP00000368880	9606.ENSP00000362680	0	0	0	0	0	0.347	0	0.446	0.623
FOXO1	HIF1A	9606.ENSP00000368880	9606.ENSP00000437955	0	0	0	0	0	0.080	0	0.420	0.444
FOXO1	IL10	9606.ENSP00000368880	9606.ENSP00000412237	0	0	0	0	0	0	0	0.597	0.597
FOXO1	PRKAG3	9606.ENSP00000368880	9606.ENSP00000397133	0	0	0	0	0	0	0.600	0.046	0.602
FOXO1	SESN3	9606.ENSP00000368880	9606.ENSP00000441927	0	0	0	0	0	0	0	0.684	0.684
FOXO1	MAPK8	9606.ENSP00000368880	9606.ENSP00000378974	0	0	0	0	0	0.090	0.600	0.748	0.900
FOXO1	FOXO3	9606.ENSP00000368880	9606.ENSP00000385824	0	0	0	0.899	0.064	0	0.900	0.940	0.911
FOXO3	RB1CC1	9606.ENSP00000385824	9606.ENSP00000025008	0	0	0	0	0.062	0	0	0.413	0.426
FOXO3	KEAP1	9606.ENSP00000385824	9606.ENSP00000171111	0	0	0	0	0	0	0	0.420	0.420
FOXO3	SIRT1	9606.ENSP00000385824	9606.ENSP00000212015	0	0	0	0	0	0.827	0.900	0.963	0.999
FOXO3	XBP1	9606.ENSP00000385824	9606.ENSP00000216037	0	0	0	0	0.061	0	0	0.474	0.485
FOXO3	NAMPT	9606.ENSP00000385824	9606.ENSP00000222553	0	0	0	0	0	0	0	0.449	0.449
FOXO3	GAPDH	9606.ENSP00000385824	9606.ENSP00000229239	0	0	0	0	0	0	0	0.621	0.621
FOXO3	SIRT2	9606.ENSP00000385824	9606.ENSP00000249396	0	0	0	0	0	0.185	0	0.839	0.863
FOXO3	PRKAB2	9606.ENSP00000385824	9606.ENSP00000254101	0	0	0	0	0.062	0	0.600	0.079	0.624
FOXO3	PIK3C3	9606.ENSP00000385824	9606.ENSP00000262039	0	0	0	0	0	0.142	0	0.505	0.557
FOXO3	RHEB	9606.ENSP00000385824	9606.ENSP00000262187	0	0	0	0	0.061	0.167	0	0.750	0.787
FOXO3	PIK3CA	9606.ENSP00000385824	9606.ENSP00000263967	0	0	0	0	0.058	0.186	0	0.665	0.721
FOXO3	STAT3	9606.ENSP00000385824	9606.ENSP00000264657	0	0	0	0	0	0.056	0.900	0.553	0.954
FOXO3	GABARAPL1	9606.ENSP00000385824	9606.ENSP00000266458	0	0	0	0	0	0	0	0.667	0.667
FOXO3	MAP1LC3B	9606.ENSP00000385824	9606.ENSP00000268607	0	0	0	0	0	0	0	0.575	0.575
FOXO3	TP53	9606.ENSP00000385824	9606.ENSP00000269305	0	0	0	0	0	0.513	0	0.875	0.936
FOXO3	PRKAG2	9606.ENSP00000385824	9606.ENSP00000287878	0	0	0	0	0.054	0	0.600	0.125	0.640
FOXO3	PIK3CB	9606.ENSP00000385824	9606.ENSP00000289153	0	0	0	0	0.058	0.186	0	0.552	0.626
FOXO3	TSC1	9606.ENSP00000385824	9606.ENSP00000298552	0	0	0	0	0.062	0.186	0	0.635	0.697
FOXO3	GABARAP	9606.ENSP00000385824	9606.ENSP00000306866	0	0	0	0	0	0	0	0.490	0.490
FOXO3	PRKACA	9606.ENSP00000385824	9606.ENSP00000309591	0	0	0	0	0	0.269	0.800	0	0.847
FOXO3	LEP	9606.ENSP00000385824	9606.ENSP00000312652	0	0	0	0	0	0	0	0.569	0.569
FOXO3	ULK1	9606.ENSP00000385824	9606.ENSP00000324560	0	0	0	0	0.062	0.190	0	0.518	0.602
FOXO3	GSK3B	9606.ENSP00000385824	9606.ENSP00000324806	0	0	0	0	0.051	0.099	0	0.605	0.632
FOXO3	STK11	9606.ENSP00000385824	9606.ENSP00000324856	0	0	0	0	0.061	0.112	0.800	0.776	0.957
FOXO3	HSP90AA1	9606.ENSP00000385824	9606.ENSP00000335153	0	0	0	0	0	0.264	0	0.603	0.695
FOXO3	PRKAA1	9606.ENSP00000385824	9606.ENSP00000346148	0	0	0	0	0.061	0.112	0.600	0.527	0.821
FOXO3	MTOR	9606.ENSP00000385824	9606.ENSP00000354558	0	0	0	0	0.063	0.157	0	0.783	0.813
FOXO3	PARK2	9606.ENSP00000385824	9606.ENSP00000355865	0	0	0	0	0	0.186	0	0.376	0.470
FOXO3	MCL1	9606.ENSP00000385824	9606.ENSP00000358022	0	0	0	0	0	0	0	0.538	0.538
FOXO3	PRKAA2	9606.ENSP00000385824	9606.ENSP00000360290	0	0	0	0	0.061	0.112	0.600	0.510	0.815
FOXO3	SRC	9606.ENSP00000385824	9606.ENSP00000362680	0	0	0	0	0	0.099	0	0.459	0.492
FOXO3	MAP1LC3A	9606.ENSP00000385824	9606.ENSP00000363970	0	0	0	0	0	0	0	0.554	0.554
FOXO3	PINK1	9606.ENSP00000385824	9606.ENSP00000364204	0	0	0	0	0	0.196	0	0.678	0.731
FOXO3	SQSTM1	9606.ENSP00000385824	9606.ENSP00000374455	0	0	0	0	0.050	0.050	0	0.449	0.459
FOXO3	ULK2	9606.ENSP00000385824	9606.ENSP00000378914	0	0	0	0	0.059	0.190	0	0.409	0.510
FOXO3	MAPK8	9606.ENSP00000385824	9606.ENSP00000378974	0	0	0	0	0	0.186	0.600	0.902	0.965
FOXO3	NUPR1	9606.ENSP00000385824	9606.ENSP00000379003	0	0	0	0	0	0	0	0.469	0.469
FOXO3	SESN1	9606.ENSP00000385824	9606.ENSP00000393762	0	0	0	0	0.062	0	0	0.430	0.442
FOXO3	SESN3	9606.ENSP00000385824	9606.ENSP00000441927	0	0	0	0	0.061	0	0	0.495	0.505
FOXO3	PARK7	9606.ENSP00000385824	9606.ENSP00000418770	0	0	0	0	0	0.185	0	0.543	0.613
FOXO3	PRKAG3	9606.ENSP00000385824	9606.ENSP00000397133	0	0	0	0	0	0	0.600	0.091	0.620
FOXO3	HIF1A	9606.ENSP00000385824	9606.ENSP00000437955	0	0	0	0	0.061	0.447	0	0.780	0.876
GABARAP	RB1CC1	9606.ENSP00000306866	9606.ENSP00000025008	0	0	0	0	0.056	0.192	0	0.799	0.833
GABARAP	KEAP1	9606.ENSP00000306866	9606.ENSP00000171111	0	0	0	0	0.061	0.410	0	0.263	0.556
GABARAP	TBC1D17	9606.ENSP00000306866	9606.ENSP00000221543	0	0	0	0	0.087	0.050	0.800	0.338	0.869
GABARAP	MFN2	9606.ENSP00000306866	9606.ENSP00000235329	0	0	0	0	0.101	0.154	0	0.381	0.488
GABARAP	PIK3C3	9606.ENSP00000306866	9606.ENSP00000262039	0	0	0	0	0.049	0.053	0.900	0.796	0.979
GABARAP	WIPI1	9606.ENSP00000306866	9606.ENSP00000262139	0	0	0	0	0.148	0.262	0	0.794	0.859
GABARAP	RHEB	9606.ENSP00000306866	9606.ENSP00000262187	0	0	0	0	0.063	0.050	0	0.491	0.507
GABARAP	VMP1	9606.ENSP00000306866	9606.ENSP00000262291	0	0	0	0	0.063	0	0	0.419	0.432
GABARAP	VAMP8	9606.ENSP00000306866	9606.ENSP00000263864	0	0	0	0	0.079	0.080	0	0.352	0.403
GABARAP	GABARAPL1	9606.ENSP00000306866	9606.ENSP00000266458	0	0	0	0.980	0.062	0.045	0.900	0.901	0.904
GABARAP	MAP1LC3B	9606.ENSP00000306866	9606.ENSP00000268607	0	0	0	0.843	0.064	0.336	0.900	0.836	0.941
GABARAP	WIPI2	9606.ENSP00000306866	9606.ENSP00000288828	0	0	0	0	0.148	0.262	0.900	0.782	0.984
GABARAP	WDFY3	9606.ENSP00000306866	9606.ENSP00000295888	0	0	0	0	0.061	0.972	0	0.608	0.988
GABARAP	KIAA0226	9606.ENSP00000306866	9606.ENSP00000296343	0	0	0	0	0	0	0	0.454	0.454
GABARAP	RAB24	9606.ENSP00000306866	9606.ENSP00000304376	0	0	0	0	0.107	0.050	0	0.607	0.638
GABARAP	LAMP2	9606.ENSP00000306866	9606.ENSP00000408411	0	0	0	0	0.063	0	0	0.397	0.411
GABARAP	WDR45B	9606.ENSP00000306866	9606.ENSP00000376139	0	0	0	0	0.063	0	0	0.422	0.435
GABARAP	TP53INP1	9606.ENSP00000306866	9606.ENSP00000344215	0	0	0	0	0.061	0.402	0	0.097	0.448
GABARAP	MFN1	9606.ENSP00000306866	9606.ENSP00000420617	0	0	0	0	0.101	0.154	0	0.365	0.474
GABARAP	WDR45	9606.ENSP00000306866	9606.ENSP00000348848	0	0	0	0	0.063	0	0	0.477	0.489
GABARAP	PLEKHM1	9606.ENSP00000306866	9606.ENSP00000389913	0	0	0	0	0	0	0	0.500	0.499
GABARAP	GOLGA2	9606.ENSP00000306866	9606.ENSP00000416097	0	0	0	0	0.063	0	0	0.560	0.570
GABARAP	MTOR	9606.ENSP00000306866	9606.ENSP00000354558	0	0	0	0	0	0.077	0	0.583	0.598
GABARAP	PARK2	9606.ENSP00000306866	9606.ENSP00000355865	0	0	0	0	0	0	0	0.604	0.604
GABARAP	PINK1	9606.ENSP00000306866	9606.ENSP00000364204	0	0	0	0	0.061	0	0	0.670	0.677
GABARAP	ZFYVE1	9606.ENSP00000306866	9606.ENSP00000450742	0	0	0	0	0.063	0.342	0	0.579	0.717
GABARAP	PRKACA	9606.ENSP00000306866	9606.ENSP00000309591	0	0	0	0	0.153	0	0.800	0.050	0.825
GABARAP	ULK2	9606.ENSP00000306866	9606.ENSP00000378914	0	0	0	0	0.077	0.421	0	0.717	0.835
GABARAP	TP53INP2	9606.ENSP00000306866	9606.ENSP00000363943	0	0	0	0	0.044	0.097	0.800	0.287	0.860
GABARAP	MAP1LC3A	9606.ENSP00000306866	9606.ENSP00000363970	0	0	0	0.820	0.063	0.045	0.900	0.885	0.918
GABARAP	ULK1	9606.ENSP00000306866	9606.ENSP00000324560	0	0	0	0	0.077	0.657	0	0.819	0.938
GABARAP	OPTN	9606.ENSP00000306866	9606.ENSP00000368022	0	0	0	0	0.061	0.568	0.800	0.603	0.963
GABARAP	UVRAG	9606.ENSP00000306866	9606.ENSP00000348455	0	0	0	0	0	0	0.900	0.664	0.965
GABARAP	NBR1	9606.ENSP00000306866	9606.ENSP00000411250	0	0	0	0	0.098	0.560	0.800	0.759	0.978
GABARAP	SQSTM1	9606.ENSP00000306866	9606.ENSP00000374455	0	0	0	0	0.064	0.508	0.800	0.811	0.980
GABARAPL1	RB1CC1	9606.ENSP00000266458	9606.ENSP00000025008	0	0	0	0	0.056	0.192	0	0.842	0.869
GABARAPL1	KEAP1	9606.ENSP00000266458	9606.ENSP00000171111	0	0	0	0	0.061	0.204	0	0.371	0.489
GABARAPL1	SIRT1	9606.ENSP00000266458	9606.ENSP00000212015	0	0	0	0	0.063	0.319	0	0.727	0.811
GABARAPL1	TBC1D17	9606.ENSP00000266458	9606.ENSP00000221543	0	0	0	0	0.087	0.234	0.800	0.218	0.876
GABARAPL1	GAPDH	9606.ENSP00000266458	9606.ENSP00000229239	0	0	0	0	0.061	0.045	0	0.392	0.407
GABARAPL1	MFN2	9606.ENSP00000266458	9606.ENSP00000235329	0	0	0	0	0.101	0.154	0	0.366	0.476
GABARAPL1	TRIM21	9606.ENSP00000266458	9606.ENSP00000254436	0	0	0	0	0.062	0.290	0	0.171	0.400
GABARAPL1	PIK3C3	9606.ENSP00000266458	9606.ENSP00000262039	0	0	0	0	0.049	0.053	0.900	0.864	0.986
GABARAPL1	WIPI1	9606.ENSP00000266458	9606.ENSP00000262139	0	0	0	0	0.148	0.262	0	0.867	0.909
GABARAPL1	RHEB	9606.ENSP00000266458	9606.ENSP00000262187	0	0	0	0	0.063	0.050	0	0.551	0.566
GABARAPL1	VMP1	9606.ENSP00000266458	9606.ENSP00000262291	0	0	0	0	0.063	0	0	0.526	0.537
GABARAPL1	WDR45B	9606.ENSP00000266458	9606.ENSP00000376139	0	0	0	0	0.063	0.049	0	0.381	0.401
GABARAPL1	RAB1A	9606.ENSP00000266458	9606.ENSP00000387286	0	0	0	0	0.081	0.071	0	0.361	0.408
GABARAPL1	HSPA8	9606.ENSP00000266458	9606.ENSP00000432083	0	0	0	0	0.061	0.055	0	0.387	0.409
GABARAPL1	NEDD4	9606.ENSP00000266458	9606.ENSP00000424827	0	0	0	0	0.062	0.220	0	0.258	0.410
GABARAPL1	MAPK8	9606.ENSP00000266458	9606.ENSP00000378974	0	0	0	0	0	0	0	0.419	0.419
GABARAPL1	PLEKHM1	9606.ENSP00000266458	9606.ENSP00000389913	0	0	0	0	0	0	0	0.421	0.420
GABARAPL1	WDR45	9606.ENSP00000266458	9606.ENSP00000348848	0	0	0	0	0.063	0	0	0.455	0.467
GABARAPL1	SH3GLB1	9606.ENSP00000266458	9606.ENSP00000479919	0	0	0	0	0.062	0	0	0.476	0.487
GABARAPL1	SNCA	9606.ENSP00000266458	9606.ENSP00000338345	0	0	0	0	0.069	0.358	0	0.218	0.492
GABARAPL1	MFN1	9606.ENSP00000266458	9606.ENSP00000420617	0	0	0	0	0.101	0.154	0	0.436	0.533
GABARAPL1	KIAA0226	9606.ENSP00000266458	9606.ENSP00000296343	0	0	0	0	0	0	0	0.533	0.533
GABARAPL1	LAMP2	9606.ENSP00000266458	9606.ENSP00000408411	0	0	0	0	0.061	0	0	0.552	0.561
GABARAPL1	ZFYVE1	9606.ENSP00000266458	9606.ENSP00000450742	0	0	0	0	0.063	0	0	0.595	0.604
GABARAPL1	PARK2	9606.ENSP00000266458	9606.ENSP00000355865	0	0	0	0	0	0	0	0.620	0.620
GABARAPL1	PINK1	9606.ENSP00000266458	9606.ENSP00000364204	0	0	0	0	0.107	0	0	0.686	0.708
GABARAPL1	MTOR	9606.ENSP00000266458	9606.ENSP00000354558	0	0	0	0	0	0.077	0	0.714	0.724
GABARAPL1	PRKACA	9606.ENSP00000266458	9606.ENSP00000309591	0	0	0	0	0.153	0	0.800	0.049	0.824
GABARAPL1	ULK2	9606.ENSP00000266458	9606.ENSP00000378914	0	0	0	0	0.077	0.315	0	0.779	0.848
GABARAPL1	TP53INP2	9606.ENSP00000266458	9606.ENSP00000363943	0	0	0	0	0.090	0.097	0.800	0.374	0.883
GABARAPL1	MAP1LC3B	9606.ENSP00000266458	9606.ENSP00000268607	0	0	0	0.851	0.110	0	0.900	0.888	0.919
GABARAPL1	MAP1LC3A	9606.ENSP00000266458	9606.ENSP00000363970	0	0	0	0.854	0.114	0.294	0.900	0.885	0.940
GABARAPL1	ULK1	9606.ENSP00000266458	9606.ENSP00000324560	0	0	0	0	0.077	0.421	0	0.901	0.942
GABARAPL1	WDFY3	9606.ENSP00000266458	9606.ENSP00000295888	0	0	0	0	0.061	0.860	0	0.603	0.943
GABARAPL1	OPTN	9606.ENSP00000266458	9606.ENSP00000368022	0	0	0	0	0.061	0.568	0.800	0.609	0.964
GABARAPL1	UVRAG	9606.ENSP00000266458	9606.ENSP00000348455	0	0	0	0	0	0	0.900	0.750	0.973
GABARAPL1	NBR1	9606.ENSP00000266458	9606.ENSP00000411250	0	0	0	0	0.098	0.496	0.800	0.767	0.976
GABARAPL1	WIPI2	9606.ENSP00000266458	9606.ENSP00000288828	0	0	0	0	0.148	0.262	0.900	0.794	0.985
GABARAPL1	SQSTM1	9606.ENSP00000266458	9606.ENSP00000374455	0	0	0	0	0.064	0.522	0.800	0.908	0.990
GAPDH	KEAP1	9606.ENSP00000229239	9606.ENSP00000171111	0	0	0	0	0.052	0.083	0	0.538	0.563
GAPDH	SIRT1	9606.ENSP00000229239	9606.ENSP00000212015	0	0	0	0	0	0.521	0	0.693	0.847
GAPDH	XBP1	9606.ENSP00000229239	9606.ENSP00000216037	0	0	0	0	0	0	0	0.593	0.593
GAPDH	HMOX1	9606.ENSP00000229239	9606.ENSP00000216117	0	0	0	0	0	0	0	0.674	0.674
GAPDH	STUB1	9606.ENSP00000229239	9606.ENSP00000219548	0	0	0	0	0.120	0	0	0.557	0.594
GAPDH	HGF	9606.ENSP00000229239	9606.ENSP00000222390	0	0	0	0	0	0.068	0	0.565	0.577
GAPDH	NAMPT	9606.ENSP00000229239	9606.ENSP00000222553	0.076	0	0	0	0.044	0.050	0	0.475	0.501
GAPDH	IFNG	9606.ENSP00000229239	9606.ENSP00000229135	0	0	0	0	0	0	0	0.563	0.563
GAPDH	PINK1	9606.ENSP00000229239	9606.ENSP00000364204	0	0	0	0	0.050	0	0	0.394	0.400
GAPDH	SNRNP70	9606.ENSP00000229239	9606.ENSP00000472998	0	0	0	0	0.098	0.064	0	0.349	0.402
GAPDH	GBA	9606.ENSP00000229239	9606.ENSP00000314508	0	0	0	0	0	0	0	0.403	0.403
GAPDH	RAB39B	9606.ENSP00000229239	9606.ENSP00000358466	0	0	0	0	0.057	0.085	0	0.368	0.407
GAPDH	NEDD4	9606.ENSP00000229239	9606.ENSP00000424827	0	0	0	0	0.049	0.116	0	0.360	0.415
GAPDH	LEPR	9606.ENSP00000229239	9606.ENSP00000330393	0	0	0	0	0	0	0	0.425	0.424
GAPDH	PIK3CA	9606.ENSP00000229239	9606.ENSP00000263967	0	0	0	0	0	0	0	0.429	0.429
